STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,NAME_1,Geo_NAME,TractPopulation2010,MedINC14,MedINC10,MedINC00,MedINC90,MedHOMVal14,MedHOMVal10,MedHOMVal00,MedHOMVal90,MedRNTVal14,MedRENTVal10,MedRENTVal00,MedRENTVal90,OWNshprate14,OWNshprate10,OWNshprate00,OWNshprate90,shWHITET14,shWHITE10,shWHITE00,shWHITE90,shHISP14,shHISP10,shHISP00,shHISP90,shBLCK14,shBLCK10,shBLCK00,shBLCK90,shASIAN14,shASIAN10,shASIAN00,shASIAN90,POVrate14,POVrate10,POVrate00,POVrate90,shBACH14,shBACH10,shBACH00,shBACH90,shCBRENT14,shCBRENT10,shCBRENT00,shCBRENT90,chMedINC1014,chMedINC0010,chMedINC9000,chMedINC0014,chMedINC9014,chHOMval1014,chHOMval0010,chHOMval9000,chHOMval0014,chHOMval9014,chRENTval1014,chRENTval0010,chRENTval9000,chRENTval0014,chRENTval9014,chOWNrate1014,chOWNrate0010,chOWNrate9000,chOWNrate0014,chOWNrate9014,chBACH1014,chBACH0010,chBACH9000,chBACH0014,chBACH9014,chWHITE1014,chWHITE0010,chWHITE9000,chWHITE0014,chWHITE9014,chHISP1014,chHISP0010,chHISP9000,chHISP0014,chHISP9014,chBLCK1014,chBLCK0010,chBLCK9000,chBLCK0014,chBLCK9014,chASIAN1014,chASIAN0010,chASIAN9000,chASIAN0014,chASIAN9014,chPOVrate1014,chPOVrate0010,chPOVrate9000,chPOVrate9014,chCBRENT1014,chCBRENT0010,chCBRENT9000,chCBRENT0014,chCBRENT9014
25,23,25023504101,5041.01,Census Tract 5041.01,Norwell,Census Tract 5041.01- Plymouth County- Massachusetts,5370,101776,104546,103063.59,96916.85,496029,558305,386233.59,343413.06,596,1222,718.21,668.76,88,85,90,89,93,96,98,98,1,2,0,0,0,0,0,0,0,2,2,1,2.12,1.68,2.87,1.24,52.01,47.38,43.01,31.69,58,68,37,32,-2770,1482.41,6146.74,-1287.59,4859.15,-62276,172071.41,42820.53,109795.41,152615.94,-626,503.79,49.46,-122.21,-72.76,2,-4,0,-2,-2,4.63,4.36,11.32,9,20.32,-3,-2,-1,-5,-5,-1,2,0,1,1,0,0,0,0,0,-2,1,1,-2,-1,0.45,-1.2,1.64,0.89,-10,30,6,21,26
25,23,25023508200,5082,Census Tract 5082,Pembroke,Census Tract 5082- Plymouth County- Massachusetts,6031,92159,98370,100625.28,97739.17,368743,429047,286199.41,297236,394,592,518.28,616.33,95,95,93,91,97,98,98,99,1,0,1,0,0,1,0,1,0,0,1,0,4.13,3.73,4.02,3.97,31.58,37.72,30.32,25.28,32,55,34,19,-6211,-2255.28,2886.11,-8466.28,-5580.17,-60304,142847.59,-11036.59,82543.59,71507,-198,73.72,-98.05,-124.28,-222.33,0,2,2,2,5,-6.14,7.41,5.04,1.26,6.3,-1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,1,-1,0,0.4,-0.29,0.05,0.16,-24,21,15,-3,12
25,23,25023530600,5306,Census Tract 5306,Plymouth,Census Tract 5306- Plymouth County- Massachusetts,6364,80208,97358,95220.33,95384.77,342615,408518,239942.34,264872.53,1586,835,1211.48,1360.47,92,94,94,94,80,78,83,94,6,5,7,2,9,11,7,2,3,2,3,1,5.54,3.89,3.96,1.91,27.52,26.62,25.37,24.46,94,25,27,11,-17150,2137.67,-164.44,-15012.33,-15176.77,-65903,168575.66,-24930.19,102672.66,77742.47,751,-376.48,-148.98,374.52,225.53,-2,-1,0,-3,-2,0.9,1.25,0.91,2.15,3.06,2,-5,-11,-3,-14,1,-1,4,-1,3,-2,4,5,2,7,1,-1,2,-1,2,1.66,-0.07,2.05,3.63,69,-2,17,67,84
25,23,25023507104,5071.04,Census Tract 5071.04,Duxbury,Census Tract 5071.04- Plymouth County- Massachusetts,5385,120750,116879,137855.94,116109.4,590782,714500,469405.44,468779.56,1380,1168,799.31,954.74,90,84,88,85,98,99,97,98,0,0,1,1,0,0,0,0,0,0,1,1,3.34,4.45,4.32,2.48,65.61,68.41,59.49,52.48,33,74,43,41,3871,-20976.94,21746.54,-17105.94,4640.6,-123718,245094.56,625.88,121376.56,122002.44,212,368.69,-155.42,580.69,425.26,6,-4,2,2,5,-2.8,8.92,7.01,6.12,13.13,-1,2,-1,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,-1,-1.1,0.12,1.84,0.86,-42,32,2,-10,-8
25,23,25023525101,5251.01,Census Tract 5251.01,Bridgewater,Census Tract 5251.01- Plymouth County- Massachusetts,6305,75461,91675,86266.58,67245.25,322282,383862,264519.25,286454.91,1165,1258,907.98,1090.9,70,71,67,63,88,93,94,96,0,2,1,1,7,2,2,2,0,0,3,1,9.7,5.89,4.83,7.51,30.84,32.38,30.19,23.46,57,42,33,48,-16214,5408.42,19021.33,-10805.58,8215.75,-61580,119342.75,-21935.66,57762.75,35827.09,-93,350.02,-182.92,257.02,74.1,-1,4,4,2,6,-1.54,2.18,6.73,0.64,7.37,-5,-1,-2,-6,-8,-2,1,0,-1,-1,5,0,0,5,5,0,-3,2,-3,-1,3.81,1.06,-2.68,2.19,16,8,-15,24,9
25,23,25023524102,5241.02,Census Tract 5241.02,West Bridgewater,Census Tract 5241.02- Plymouth County- Massachusetts,3881,71844,68954,75029.02,75248.85,295544,362572,232210.83,270264.69,1135,852,863.62,963.93,83,84,84,84,86,93,96,97,5,1,1,1,4,3,1,1,0,0,2,1,5.94,6.02,5.06,5.64,25.01,23.42,19.42,14.82,56,26,26,43,2890,-6075.02,-219.84,-3185.02,-3404.85,-67028,130361.17,-38053.86,63333.17,25279.31,283,-11.62,-100.31,271.38,171.07,-1,0,-1,0,-1,1.59,3.99,4.6,5.58,10.19,-7,-3,-1,-10,-11,4,0,0,4,4,1,2,1,3,4,0,-1,0,-2,-1,-0.07,0.95,-0.57,0.31,30,0,-17,30,13
25,23,25023523202,5232.02,Census Tract 5232.02,East Bridgewater,Census Tract 5232.02- Plymouth County- Massachusetts,7853,90518,83382,85690.38,82178.07,306422,362681,237907.56,267851.88,1059,996,642.46,862.36,91,84,86,84,97,98,97,98,1,2,1,1,0,0,1,1,0,0,1,1,3.37,9.51,5.09,2.91,24.52,23.86,20.82,17.03,33,34,28,26,7136,-2308.37,3512.3,4827.63,8339.93,-56259,124773.44,-29944.31,68514.44,38570.13,63,353.54,-219.89,416.54,196.64,7,-2,2,5,7,0.66,3.05,3.79,3.71,7.5,-1,1,-1,0,-1,0,1,0,1,1,0,-1,0,-1,-1,0,-1,1,-1,-1,-6.15,4.43,2.17,0.46,-1,7,2,5,7
25,23,25023522101,5221.01,Census Tract 5221.01,Hanson,Census Tract 5221.01- Plymouth County- Massachusetts,4745,93848,89506,87892.54,81914.34,330618,373326,242594.66,282292,1180,1211,1046.62,1127.37,92,93,90,90,93,83,95,96,1,4,1,1,4,5,2,2,0,0,2,1,4.4,4.94,3.9,2.56,26.81,28.26,24.7,16.43,39,22,39,41,4342,1613.46,5978.2,5955.46,11933.66,-42708,130731.34,-39697.34,88023.34,48326,-31,164.38,-80.75,133.38,52.63,-1,3,0,2,2,-1.45,3.56,8.27,2.11,10.38,10,-12,-1,-2,-3,-3,4,0,1,1,-1,3,0,2,2,0,-2,1,-2,-1,-0.53,1.04,1.34,1.84,17,-17,-1,-1,-2
25,23,25023544200,5442,Census Tract 5442,Carver,Census Tract 5442- Plymouth County- Massachusetts,5880,64339,63271,55896.32,62417.82,244405,275242,166017.44,258741.17,1612,930,956.98,678.19,92,93,90,88,95,96,96,96,0,2,1,1,3,0,1,1,0,1,2,2,3.86,4.32,6.06,5.59,24.51,16.6,12.97,8.81,48,43,56,34,1068,7374.68,-6521.5,8442.68,1921.18,-30837,109224.56,-92723.73,78387.56,-14336.17,682,-26.98,278.79,655.02,933.81,0,3,1,3,4,7.92,3.62,4.17,11.54,15.71,-1,0,0,-1,-1,-2,1,0,0,0,2,-1,0,2,1,-1,0,0,-2,-2,-0.46,-1.75,0.48,-1.73,5,-13,22,-8,14
25,23,25023542300,5423,Census Tract 5423,Middleborough,Census Tract 5423- Plymouth County- Massachusetts,7319,60076,61732,65317.38,59055.95,258232,339762,201949.8,235191.41,1087,1038,930.06,1082.05,49,60,48,48,93,89,94,97,2,2,1,1,1,1,2,1,2,0,3,1,18.74,13.74,8.6,8.75,21.92,17.38,17.01,13.16,48,31,33,37,-1656,-3585.38,6261.43,-5241.38,1020.05,-81530,137812.2,-33241.61,56282.2,23040.59,49,107.94,-151.99,156.94,4.95,-10,11,1,1,2,4.54,0.37,3.85,4.91,8.76,4,-5,-2,-1,-3,1,1,0,1,2,0,-1,0,-1,-1,2,-2,2,-1,1,5,5.13,-0.14,9.99,16,-1,-5,15,10
25,23,25023510400,5104,Census Tract 5104,Brockton,Census Tract 5104- Plymouth County- Massachusetts,3706,32308,45595,46984,41461,212381,322492,176032,216936,1201,1048,890,1045,28,44,34,33,13,22,32,57,11,15,16,17,59,60,23,18,2,3,28,9,20.46,24.88,23.74,24.2,12.23,11.17,5.36,8.21,70,62,47,53,-13287,-1389,5523,-14676,-9153,-110111,146460,-40904,36349,-4555,153,158,-155,311,156,-17,11,0,-6,-6,1.05,5.81,-2.85,6.86,4.02,-9,-10,-25,-19,-43,-4,-1,-1,-5,-5,0,36,6,36,42,-1,-26,19,-27,-8,-4.41,1.14,-0.47,-3.74,8,15,-6,23,18
25,23,25023524101,5241.01,Census Tract 5241.01,West Bridgewater,Census Tract 5241.01- Plymouth County- Massachusetts,3035,102583,94654,89233.39,74356.35,355527,398851,240133.73,275710.75,745,1268,993.38,957.85,91,95,88,88,87,94,95,98,3,0,1,0,7,4,1,1,1,0,2,1,1.53,5.47,1.6,4.35,36.73,35.19,21.17,17.43,28,12,27,35,7929,5420.61,14877.04,13349.61,28226.65,-43324,158717.27,-35577.02,115393.27,79816.25,-523,274.62,35.53,-248.38,-212.85,-4,7,0,3,3,1.53,14.02,3.74,15.56,19.3,-7,-1,-3,-8,-11,3,-1,1,2,3,3,3,0,6,6,1,-2,2,-1,1,-3.94,3.87,-2.75,-2.82,16,-15,-8,1,-7
25,23,25023545400,5454,Census Tract 5454,Wareham,Census Tract 5454- Plymouth County- Massachusetts,5294,60000,57947,50983,51809,279379,322274,188409,255405,981,955,706,989,66,72,62,60,88,95,89,93,1,0,1,1,2,1,3,2,1,0,6,4,13.82,11.43,13.74,10.21,21.91,27.61,21.76,18.78,37,42,35,47,2053,6964,-826,9017,8191,-42895,133865,-66996,90970,23974,26,249,-283,275,-8,-6,9,2,3,5,-5.7,5.85,2.98,0.15,3.13,-7,6,-4,-1,-5,0,-1,0,0,-1,2,-2,1,-1,0,1,-6,3,-6,-3,2.39,-2.31,3.53,3.61,-5,7,-12,2,-10
25,23,25023505200,5052,Census Tract 5052,Scituate,Census Tract 5052- Plymouth County- Massachusetts,6674,89688,81649,89644.19,92126.4,494708,592629,377146.97,355918.72,919,1072,1044.01,980.02,75,75,77,75,93,96,96,97,1,0,1,1,1,1,1,0,1,0,2,2,4.39,2.65,4.04,2.99,54.54,53.29,42.83,33.57,19,32,33,33,8039,-7995.19,-2482.21,43.81,-2438.4,-97921,215482.03,21228.25,117561.03,138789.28,-153,27.99,63.99,-125.01,-61.02,0,-2,2,-2,0,1.25,10.46,9.26,11.71,20.97,-3,0,-1,-3,-4,1,-1,0,1,1,0,0,0,0,1,1,-2,0,-1,-1,1.74,-1.38,1.05,1.4,-13,-1,0,-14,-14
25,23,25023506101,5061.01,Census Tract 5061.01,Marshfield,Census Tract 5061.01- Plymouth County- Massachusetts,6531,107275,93418,108392,109588,448755,513554,361965,348503,1515,1548,1484,1419,91,95,93,92,96,97,97,98,0,1,1,1,0,0,1,0,0,0,1,1,5.04,4.36,6.62,1.81,60.54,53.91,39.72,38.76,6,21,37,27,13857,-14974,-1196,-1117,-2313,-64799,151589,13462,86790,100252,-33,64,65,31,96,-4,2,1,-2,-1,6.63,14.19,0.96,20.82,21.77,-1,0,-1,-1,-2,-1,1,0,-1,0,0,-1,0,0,0,0,-1,0,-1,-1,0.68,-2.26,4.81,3.23,-15,-16,10,-31,-21
25,23,25023501201,5012.01,Census Tract 5012.01,Hingham,Census Tract 5012.01- Plymouth County- Massachusetts,3667,124444,137207,124102,124911,708613,735463,498527,455653,1180,2173,1157,1662,94,94,92,90,96,97,98,99,3,0,1,1,0,0,0,0,1,0,1,1,2.36,1.09,3.25,2.72,68.8,68.49,57.04,49.69,13,48,30,36,-12763,13105,-809,342,-467,-26850,236936,42874,210086,252960,-993,1016,-505,23,-482,0,1,2,2,4,0.32,11.44,7.35,11.76,19.11,-1,-1,-1,-2,-3,3,-1,0,2,2,0,0,0,0,0,1,-1,1,-1,0,1.27,-2.16,0.52,-0.36,-36,18,-6,-18,-23
25,23,25023542200,5422,Census Tract 5422,Middleborough,Census Tract 5422- Plymouth County- Massachusetts,6114,76648,72601,80661.02,77580.13,301644,325424,224989.67,243958.28,1395,1105,1000.99,1152.39,93,94,90,86,94,93,97,97,1,2,0,1,3,3,1,1,0,1,2,1,2.63,2.71,5.85,4.95,25.68,20.61,17.53,13.93,18,13,29,13,4047,-8060.02,3080.88,-4013.02,-932.13,-23780,100434.33,-18968.61,76654.33,57685.72,290,104.01,-151.4,394.01,242.61,-1,4,4,3,7,5.07,3.08,3.59,8.15,11.75,1,-4,0,-3,-3,-1,1,0,0,0,0,2,-1,2,2,-1,-1,1,-2,-1,-0.09,-3.14,0.9,-2.32,5,-16,16,-12,5
25,23,25023530400,5304,Census Tract 5304,Plymouth,Census Tract 5304- Plymouth County- Massachusetts,5823,90296,82115,88645.78,94281.58,321773,375715,232304.28,280855.66,1677,1828,996.87,1598.8,92,96,94,95,94,98,97,97,1,1,1,1,1,0,1,1,0,0,1,1,2.48,1.39,2.54,2.87,29.03,28.48,30.42,24.61,77,5,36,39,8181,-6530.78,-5635.8,1650.22,-3985.58,-53942,143410.72,-48551.37,89468.72,40917.34,-151,831.13,-601.93,680.13,78.2,-4,2,-1,-2,-3,0.55,-1.94,5.81,-1.39,4.42,-4,1,-1,-3,-4,0,0,0,0,0,1,-1,0,0,0,0,-1,0,-1,-1,1.08,-1.15,-0.33,-0.4,71,-31,-2,40,38
25,21,25021418004,4180.04,Census Tract 4180.04,Quincy,Census Tract 4180.04- Norfolk County- Massachusetts,4280,53775,44744,64893.17,58213.18,296255,346062,241939.72,267286.06,1209,1350,1126.6,1140.75,40,34,39,44,64,73,80,90,3,2,3,2,5,5,2,1,0,0,15,7,14.52,16,8.83,4.76,32.85,27.58,29.8,13.93,49,58,30,42,9031,-20149.17,6679.99,-11118.17,-4438.18,-49807,104122.28,-25346.34,54315.28,28968.94,-141,223.4,-14.15,82.4,68.25,6,-5,-5,1,-4,5.27,-2.22,15.87,3.04,18.92,-9,-6,-11,-16,-26,1,-1,1,0,1,0,3,1,3,4,0,-15,9,-15,-7,-1.48,7.17,4.07,9.76,-9,28,-12,19,7
25,21,25021418102,4181.02,Census Tract 4181.02,Quincy,Census Tract 4181.02- Norfolk County- Massachusetts,3377,61146,55841,71874,69744,325332,360726,282613,316006,1358,1328,1143,1161,42,44,45,46,63,70,81,92,12,7,2,1,7,13,3,1,2,3,14,6,7.02,4.11,5.41,8.09,47.48,41.26,42.28,26.83,60,64,30,43,5305,-16033,2130,-10728,-8598,-35394,78113,-33393,42719,9326,30,185,-18,215,197,-2,-1,-2,-3,-4,6.22,-1.03,15.45,5.2,20.65,-6,-12,-11,-18,-28,5,4,1,9,10,-6,11,2,4,6,-1,-10,8,-12,-4,2.91,-1.3,-2.69,-1.07,-4,33,-13,30,17
25,21,25021417702,4177.02,Census Tract 4177.02,Quincy,Census Tract 4177.02- Norfolk County- Massachusetts,2765,77667,80846,50074,66342,389280,420358,282476,309858,1298,1219,963,1077,72,71,33,41,74,77,86,93,3,1,2,1,15,14,2,2,0,0,10,4,8.63,2.68,8.62,5.59,49.74,47.39,31.07,24.84,26,23,38,38,-3179,30772,-16268,27593,11325,-31078,137882,-27382,106804,79422,79,256,-114,335,221,2,37,-8,39,31,2.35,16.33,6.23,18.68,24.91,-4,-8,-7,-12,-19,1,-1,1,0,1,0,12,1,12,13,0,-10,5,-10,-4,5.95,-5.94,3.03,3.04,3,-15,1,-12,-11
25,21,25021417701,4177.01,Census Tract 4177.01,Quincy,Census Tract 4177.01- Norfolk County- Massachusetts,5417,51732,52234,50074,66342,308964,382667,282476,309858,1187,1160,963,1077,23,25,33,41,62,70,86,93,1,2,2,1,2,4,2,2,0,1,10,4,7.31,5.97,8.62,5.59,40.4,38.35,31.07,24.84,39,45,38,38,-502,2160,-16268,1658,-14610,-73703,100191,-27382,26488,-894,27,197,-114,224,110,-2,-8,-8,-10,-18,2.06,7.28,6.23,9.34,15.57,-8,-16,-7,-24,-31,-1,0,1,-1,0,-2,2,1,0,1,-1,-9,5,-10,-4,1.34,-2.65,3.03,1.72,-6,7,1,1,2
25,25,25025020303,203.03,Census Tract 203.03,Boston,Census Tract 203.03- Suffolk County- Massachusetts,3400,85119,94764,74137,73973,406055,473364,385344,878284.94,2034,2173,1734,1574,30,29,30,23,54,62,72,82,15,6,6,5,8,17,9,6,8,3,13,6,18.55,10.18,11.07,12.51,66.59,62.65,61.23,61.87,51,46,47,44,-9645,20627,164,10982,11146,-67309,88020,-492940.94,20711,-472229.94,-139,439,160,300,460,1,-1,7,0,7,3.94,1.41,-0.64,5.36,4.72,-8,-9,-11,-18,-28,8,1,1,9,9,-8,7,3,-1,2,5,-10,7,-4,3,8.36,-0.88,-1.44,6.04,5,-1,3,4,7
25,25,25025060501,605.01,Census Tract 605.01,Boston,Census Tract 605.01- Suffolk County- Massachusetts,3571,99563,97673,68899,51726,425981,418403,320158,218868,1592,1425,1067,998,49,45,34,32,92,85,95,94,4,2,1,2,1,4,0,2,3,2,3,2,8.07,5.45,7.12,16.32,72.1,63.58,29.02,14.08,43,33,29,43,1890,28774,17173,30664,47837,7578,98245,101290,105823,207113,167,358,69,525,594,4,11,1,15,16,8.52,34.56,14.95,43.08,58.02,7,-10,1,-4,-3,2,1,-1,3,2,-3,3,-2,0,-1,2,-2,2,0,2,2.62,-1.67,-9.21,-8.26,11,4,-14,15,0
25,25,25025050101,501.01,Census Tract 501.01,Boston,Census Tract 501.01- Suffolk County- Massachusetts,5115,42763,32884,40001,36534,248472,474233,243419,210437,973,1021,982,715,22,17,25,25,25,25,44,73,62,63,40,17,3,2,3,2,26,29,13,8,23.02,24.93,20.75,24.9,16.72,11.74,8.98,9.65,46,53,39,39,9879,-7117,3467,2762,6229,-225761,230814,32982,5053,38035,-48,39,267,-9,258,6,-8,0,-3,-3,4.98,2.76,-0.68,7.74,7.06,0,-19,-29,-19,-48,-1,23,23,23,45,1,-1,0,0,1,-2,16,5,13,19,-1.91,4.18,-4.14,-1.87,-7,13,0,7,7
25,25,25025170502,1705.02,Census Tract 1705.02,Revere,Census Tract 1705.02- Suffolk County- Massachusetts,2818,55217,52158,53490,58226,297170,336069,215226,257513,1021,973,967,1379,55,56,48,46,75,82,84,94,11,10,7,3,1,5,2,1,6,2,8,2,12.02,6.71,10.36,8.39,24.16,18.59,21.85,18.58,50,70,50,52,3059,-1332,-4736,1727,-3009,-38899,120843,-42287,81944,39657,48,6,-412,54,-358,-1,7,3,7,9,5.57,-3.26,3.27,2.31,5.57,-7,-2,-11,-8,-19,1,3,4,4,8,-4,3,0,0,0,4,-6,6,-2,4,5.31,-3.65,1.97,3.63,-20,20,-2,0,-2
25,25,25025110607,1106.07,Census Tract 1106.07,Boston,Census Tract 1106.07- Suffolk County- Massachusetts,5077,81076,89765,84603,70416,416933,481945,342987,290887,1516,1435,1229,1235,65,63,50,53,79,83,86,94,14,9,6,3,3,4,3,1,4,4,5,1,14.17,7.06,3.18,6.32,57.68,55.12,46.93,32.28,36,40,33,36,-8689,5162,14187,-3527,10660,-65012,138958,52100,73946,126046,81,206,-6,287,281,2,13,-2,15,12,2.57,8.19,14.65,10.76,25.4,-4,-3,-8,-7,-15,4,3,3,7,10,0,0,2,0,2,0,-1,4,-1,3,7.11,3.88,-3.14,7.85,-4,7,-3,3,0
25,25,25025120104,1201.04,Census Tract 1201.04,Boston,Census Tract 1201.04- Suffolk County- Massachusetts,2095,71477,68566,70221,89975.98,398633,346171,283713,410833.16,1483,1462,1311,1230.83,40,50,38,56,63,60,64,82,23,13,16,7,4,11,11,6,8,9,8,5,20.18,12.44,13.74,12.5,79.28,73.23,57.3,55.36,43,46,35,29,2911,-1655,-19754.98,1256,-18498.98,52462,62458,-127120.16,114920,-12200.16,21,151,80.17,172,252.17,-10,12,-18,2,-16,6.05,15.93,1.94,21.98,23.92,3,-4,-18,-1,-19,11,-3,9,7,16,-7,0,5,-7,-2,0,1,3,0,3,7.73,-1.3,1.25,7.68,-3,12,6,8,14
25,25,25025120201,1202.01,Census Tract 1202.01,Boston,Census Tract 1202.01- Suffolk County- Massachusetts,3439,54513,65780,57233.84,52704.05,347698,371479,256100.31,248572.64,1256,1480,1085.2,1095.54,32,29,27,26,53,57,46,46,33,22,26,33,9,15,20,17,17,12,7,4,24.68,20.84,15.39,15.56,58.66,55.96,41.38,34.09,45,42,32,44,-11267,8546.16,4529.79,-2720.84,1808.95,-23781,115378.69,7527.67,91597.69,99125.36,-224,394.8,-10.33,170.8,160.46,3,2,1,5,6,2.71,14.57,7.29,17.28,24.58,-5,11,0,7,6,11,-4,-6,7,0,-7,-5,4,-12,-8,5,5,3,10,13,3.84,5.45,-0.17,9.12,3,10,-12,13,1
25,25,25025980300,9803,Census Tract 9803,Boston,Census Tract 9803- Suffolk County- Massachusetts,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,59,0,0,18,15,0,0,43,19,0,0,9,8,0,0,86.7,86.33,0,0,9.2,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23,0,0,0,0,-30,0,0,0,0,3,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0.37,0,0,0,0,0,0,0,0
25,25,25025000803,8.03,Census Tract 8.03,Boston,Census Tract 8.03- Suffolk County- Massachusetts,6584,31683,25448,44016,60857.55,0,0,373242,286184.66,1892,1689,1334,1354.82,1,2,3,4,62,56,67,72,11,14,9,7,7,6,6,6,3,9,18,14,34.7,28.06,26.9,21.21,80.18,71.96,65.12,82.86,74,68,38,42,6235,-18568,-16841.55,-12333,-29174.55,0,0,87057.34,0,0,203,355,-20.82,558,537.18,-1,-1,-2,-2,-4,8.22,6.84,-17.73,15.06,-2.67,6,-11,-5,-5,-10,-3,5,2,2,3,1,0,-1,1,0,-6,-9,4,-15,-11,6.64,1.15,5.7,13.49,6,30,-3,36,32
25,25,25025000704,7.04,Census Tract 7.04,Boston,Census Tract 7.04- Suffolk County- Massachusetts,4801,49417,45192,39335,38487,358475,277414,190884,206396.02,1444,1340,1276,1201,10,15,9,11,63,60,61,62,11,13,11,14,6,7,5,10,5,6,22,14,27.18,26.24,32.16,32.46,68.93,69.97,62.53,50.2,55,58,54,60,4225,5857,848,10082,10930,81061,86530,-15512.02,167591,152078.98,104,64,75,168,243,-5,6,-2,2,-1,-1.05,7.44,12.34,6.39,18.73,3,-1,-1,2,1,-2,2,-3,0,-4,-1,1,-4,0,-4,-2,-16,9,-18,-9,0.93,-5.91,-0.3,-5.28,-2,3,-6,1,-5
25,25,25025000504,5.04,Census Tract 5.04,Boston,Census Tract 5.04- Suffolk County- Massachusetts,4985,35962,42853,56185,54800,301237,367895,181533,418414,1480,1477,1294,1326,12,18,17,19,74,73,79,80,8,8,6,6,4,2,3,5,1,2,12,9,30.85,22.12,23.91,20.95,68.56,72.72,73.78,62.88,50,64,45,48,-6891,-13332,1385,-20223,-18838,-66658,186362,-236881,119704,-117177,3,183,-32,186,154,-6,0,-2,-5,-7,-4.16,-1.06,10.91,-5.22,5.69,1,-6,0,-6,-6,-1,3,0,2,2,1,-1,-2,1,-2,-1,-10,3,-11,-9,8.74,-1.8,2.96,9.9,-14,20,-3,6,2
25,25,25025000703,7.03,Census Tract 7.03,Boston,Census Tract 7.03- Suffolk County- Massachusetts,2791,21219,20962,39335,38487,0,0,190884,206396,1407,1505,1276,1201,1,2,9,11,60,62,61,62,8,9,11,14,9,2,5,10,0,0,22,14,53.69,56.79,32.16,32.46,77.56,75.25,62.53,50.2,64,74,54,60,257,-18373,848,-18116,-17268,0,0,-15512,0,0,-98,229,75,131,206,-1,-7,-2,-8,-10,2.31,12.72,12.34,15.02,27.36,-1,1,-1,0,-2,-1,-2,-3,-4,-7,7,-3,-4,3,-1,0,-22,9,-22,-14,-3.1,24.63,-0.3,21.23,-10,20,-6,10,4
25,25,25025010802,108.02,Census Tract 108.02,Boston,Census Tract 108.02- Suffolk County- Massachusetts,3059,102773,92720,101868,80559.35,832138,874605,633439,878284.94,1921,1774,1542,1388.06,41,41,43,40,85,91,87,91,6,1,4,4,1,1,2,2,0,0,7,4,9.4,14.61,7.68,12.23,92.13,92.46,83.09,80.49,28,46,32,42,10053,-9148,21308.65,905,22213.65,-42467,241166,-244845.94,198699,-46146.94,147,232,153.94,379,532.94,0,-3,3,-2,1,-0.33,9.37,2.6,9.04,11.64,-7,4,-4,-2,-6,5,-3,0,2,2,0,-1,0,-1,-1,0,-7,3,-7,-4,-5.21,6.93,-4.54,-2.82,-17,14,-10,-4,-14
25,25,25025010204,102.04,Census Tract 102.04,Boston,Census Tract 102.04- Suffolk County- Massachusetts,3173,29821,38042,25669,35413,584581,496826,259097,0,1540,1711,1294,1168,12,13,10,7,62,67,69,71,5,8,7,9,2,2,3,7,3,5,22,12,39.3,36.66,47.68,35.16,89.17,80.79,79.31,60.52,76,67,54,66,-8221,12373,-9744,4152,-5592,87755,237729,0,325484,0,-171,417,126,246,372,-1,3,3,2,5,8.38,1.48,18.79,9.86,28.64,-5,-2,-2,-7,-9,-3,1,-3,-1,-4,0,-1,-4,-1,-6,-2,-17,10,-19,-9,2.64,-11.02,12.52,4.14,9,13,-12,22,10
25,25,25025010404,104.04,Census Tract 104.04,Boston,Census Tract 104.04- Suffolk County- Massachusetts,5817,20172,19514,37773,34686,439605,534408,268311,687168,1686,1697,1408,1152,8,9,10,7,67,81,69,67,9,4,7,10,5,3,7,13,3,2,17,10,64.88,58.58,37.55,37.89,68.02,68.35,65.32,51.48,75,75,58,56,658,-18259,3087,-17601,-14514,-94803,266097,-418857,171294,-247563,-11,289,256,278,534,0,-1,3,-2,1,-0.33,3.03,13.85,2.7,16.54,-14,12,2,-2,0,5,-4,-2,1,-1,3,-4,-6,-1,-7,1,-14,6,-14,-7,6.3,21.02,-0.34,26.99,1,17,2,18,20
25,25,25025010405,104.05,Census Tract 104.05,Boston,Census Tract 104.05- Suffolk County- Massachusetts,5522,13488,15411,19586,22714,348207,286321,202024,0,930,927,822,822,9,7,9,8,65,75,66,72,9,6,8,6,7,8,14,14,3,3,12,8,50.77,44.3,39.06,39.02,43.4,40.8,44.75,27.72,51,53,39,51,-1923,-4175,-3128,-6098,-9226,61886,84297,0,146183,0,3,105,0,108,108,2,-2,1,0,1,2.6,-3.95,17.02,-1.35,15.68,-10,9,-7,-1,-8,3,-2,2,1,3,-1,-5,0,-6,-6,0,-9,4,-9,-4,6.47,5.24,0.04,11.75,-1,14,-13,13,0
